"subject","grade","item","p_all","p_treated","p_control","observed_correct_all","observed_correct_treated","observed_correct_control","response_rate_all","response_rate_treated","response_rate_control","missing_rate_all","corrected_item_total","ctt_flag_treated","ctt_flag_all","irt_constant_excluded","item_label","irt_discrimination","irt_difficulty","irt_flag","treated_minus_control","review_bucket"
"French",4,"f2126",0.1,0.15,0.05,0.103092783505155,0.153061224489796,0.0520833333333333,0.97,0.98,0.96,0.03,0.391158270375512,"in_range","very_hard",FALSE,"RELIS LE TEXTE ET MET EN ORDRE LES IMAGES",1.53234547058577,1.94615822884116,"in_range",0.1,"hard_high_coverage"
"Maths",6,"m623y3_nv3",0.0378378378378378,0.0555555555555556,0.0210526315789474,0.0603448275862069,0.078125,0.0384615384615385,0.627027027027027,0.711111111111111,0.547368421052632,0.372972972972973,0.427258253613154,"very_hard","very_hard",FALSE,"Samira spends 1/4 of her time reading and 1/8 drawing. How much time does she sp",1,4.38214220424162,"very_hard",0.0345029239766082,"hard_low_coverage"
"French",4,"f2107",0.05,0.06,0.04,0.238095238095238,0.24,0.235294117647059,0.21,0.25,0.17,0.79,0.301509092970561,"very_hard","very_hard",FALSE,"Lina se réveille le matin.",1.55249424744801,2.52570778101682,"very_hard",0.02,"hard_low_coverage"
"French",4,"f2101",0.07,0.06,0.08,0.358974358974359,0.272727272727273,0.470588235294118,0.195,0.22,0.17,0.805,0.237426335059199,"very_hard","very_hard",FALSE,"COMMENT TU VIENS A L'ECOLE ?",0.87079900931216,3.33166148453151,"very_hard",-0.02,"hard_low_coverage"
"French",1,"f23",0.0769230769230769,0.07,0.0842105263157895,0.394736842105263,0.4375,0.363636363636364,0.194871794871795,0.16,0.231578947368421,0.805128205128205,0.285143261764088,"very_hard","very_hard",FALSE,"C'EST QUEL JOUR AUJOURD'HUI ?",1,3.41870962639563,"very_hard",-0.0142105263157895,"hard_low_coverage"
"Maths",6,"m615y3_nv3",0.0972972972972973,0.0777777777777778,0.115789473684211,0.136363636363636,0.102941176470588,0.171875,0.713513513513514,0.755555555555556,0.673684210526316,0.286486486486486,0.572937662385453,"very_hard","very_hard",FALSE,"ABCD is a square, its edge is 6,5cm. Inside of it there is a disk with a radius",1,3.14679185344095,"very_hard",-0.0380116959064327,"hard_low_coverage"
"Maths",1,"m217_nv3",0.0666666666666667,0.0842105263157895,0.0470588235294118,0.0944881889763779,0.129032258064516,0.0615384615384615,0.705555555555556,0.652631578947368,0.764705882352941,0.294444444444444,0.259596012516948,"very_hard","very_hard",FALSE,"37 − 10 =",1.73512574696265,2.13297805282009,"very_hard",0.0371517027863777,"hard_low_coverage"
"Maths",6,"m617y3_nv3",0.0918918918918919,0.0888888888888889,0.0947368421052632,0.150442477876106,0.129032258064516,0.176470588235294,0.610810810810811,0.688888888888889,0.536842105263158,0.389189189189189,0.543026977606512,"very_hard","very_hard",FALSE,"c) Calculate the area of the colored part of the figure in cm²",1,3.22755142259607,"very_hard",-0.00584795321637427,"hard_low_coverage"
"French",4,"f2100",0.065,0.09,0.04,0.342105263157895,0.375,0.285714285714286,0.19,0.24,0.14,0.81,0.393927241842631,"very_hard","very_hard",FALSE,"A QUELLE HEURE TU VIENS A L'ECOLE LE MATIN ?",1.97643483489623,2.04550935451747,"very_hard",0.05,"hard_low_coverage"
"French",3,"f262",0.115,0.1,0.13,0.338235294117647,0.24390243902439,0.481481481481482,0.34,0.41,0.27,0.66,0.356991793870196,"very_hard","in_range",FALSE,"C'EST Lina SUR L'IMAGE. JE VAIS TE POSER DES QUESTIONS. REPONDS-MOI AVEC UNE PHR",1,2.87293354855622,"very_hard",-0.03,"hard_low_coverage"
"French",6,"f2131",0.102564102564103,0.105263157894737,0.1,0.24390243902439,0.212765957446809,0.285714285714286,0.42051282051282,0.494736842105263,0.35,0.579487179487179,0.483114704181067,"in_range","in_range",FALSE,"C'EST AMINE SUR LES IMAGES. ECRIS UNE PHRASE POUR DECRIRE L'IMAGE, COMME DANS L'",3.02415173558741,1.50240789122721,"in_range",0.00526315789473683,"hard_low_coverage"
"French",2,"f23",0.170854271356784,0.11,0.232323232323232,0.53968253968254,0.392857142857143,0.657142857142857,0.316582914572864,0.28,0.353535353535354,0.683417085427136,0.251805872864159,"in_range","in_range",FALSE,"C'EST QUEL JOUR AUJOURD'HUI ?",0.753446103678888,2.32379129545467,"very_hard",-0.122323232323232,"hard_low_coverage"
"French",3,"f23",0.19,0.11,0.27,0.612903225806452,0.366666666666667,0.84375,0.31,0.3,0.32,0.69,0.333985466556172,"in_range","in_range",FALSE,"C'EST QUEL JOUR AUJOURD'HUI ?",1,2.09219174855125,"very_hard",-0.16,"hard_low_coverage"
"Maths",6,"m64y3_nv3",0.12972972972973,0.111111111111111,0.147368421052632,0.198347107438017,0.161290322580645,0.23728813559322,0.654054054054054,0.688888888888889,0.621052631578947,0.345945945945946,0.457284133395452,"in_range","in_range",FALSE,"52/0,1=",1,2.72444119478637,"very_hard",-0.0362573099415205,"hard_low_coverage"
"Arabic",6,"a629y3_nv3_el",0.128205128205128,0.115789473684211,0.14,0.211864406779661,0.196428571428571,0.225806451612903,0.605128205128205,0.589473684210526,0.62,0.394871794871795,0.337791521940284,"in_range","in_range",FALSE,"Understanding informational texts: from the text how corona spread quickly",1.42643204285642,1.76557121478512,"in_range",-0.0242105263157895,"hard_low_coverage"
"French",5,"f2101",0.0974358974358974,0.115789473684211,0.08,0.431818181818182,0.407407407407407,0.470588235294118,0.225641025641026,0.28421052631579,0.17,0.774358974358974,0.374305217554315,"in_range","very_hard",FALSE,"COMMENT TU VIENS A L'ECOLE ?",1,3.32408867520257,"very_hard",0.0357894736842105,"hard_low_coverage"
"French",2,"f280",0.125628140703518,0.12,0.131313131313131,0.179856115107914,0.164383561643836,0.196969696969697,0.698492462311558,0.73,0.666666666666667,0.301507537688442,0.507492015407768,"in_range","in_range",FALSE,"LIS LES PHRASES SUIVANTES :fruits",2.66942722774629,1.35555974052315,"in_range",-0.0113131313131313,"hard_low_coverage"
"French",4,"f2102",0.115,0.12,0.11,0.621621621621622,0.571428571428571,0.6875,0.185,0.21,0.16,0.815,0.442932422680247,"in_range","in_range",FALSE,"QU'EST-CE QUE TU FAIS PENDANT LES VACANCES?",1.68075634447906,1.72941082841227,"in_range",0.01,"hard_low_coverage"
"French",2,"f263",0.085427135678392,0.13,0.0404040404040404,0.220779220779221,0.240740740740741,0.173913043478261,0.386934673366834,0.54,0.232323232323232,0.613065326633166,0.321747702654463,"in_range","very_hard",FALSE,"C'EST Lina SUR L'IMAGE. JE VAIS TE POSER DES QUESTIONS. REPONDS-MOI AVEC UNE PHR",1.33723262287223,2.23637645534289,"very_hard",0.0895959595959596,"hard_low_coverage"
"French",2,"f262",0.0804020100502513,0.13,0.0303030303030303,0.30188679245283,0.302325581395349,0.3,0.266331658291457,0.43,0.101010101010101,0.733668341708543,0.413743737148015,"in_range","very_hard",FALSE,"C'EST Lina SUR L'IMAGE. JE VAIS TE POSER DES QUESTIONS. REPONDS-MOI AVEC UNE PHR",2.05294384980373,1.81440087389756,"in_range",0.0996969696969697,"hard_low_coverage"
"French",5,"f2107",0.082051282051282,0.136842105263158,0.03,0.470588235294118,0.590909090909091,0.25,0.174358974358974,0.231578947368421,0.12,0.825641025641026,0.509674959554611,"in_range","very_hard",FALSE,"Lina se réveille le matin.",1,3.59140975179574,"very_hard",0.106842105263158,"hard_low_coverage"
"French",1,"f242",0.138461538461538,0.14,0.136842105263158,0.275510204081633,0.25,0.30952380952381,0.502564102564103,0.56,0.442105263157895,0.497435897435897,0.502307838971698,"in_range","in_range",FALSE,"LIS LES MOTS SUIVANTS A VOIX HAUTE:fuji",1,2.5568095817084,"very_hard",0.00315789473684211,"hard_low_coverage"
"French",6,"f2107",0.117948717948718,0.147368421052632,0.09,0.389830508474576,0.4,0.375,0.302564102564103,0.368421052631579,0.24,0.697435897435897,0.502170765140699,"in_range","in_range",FALSE,"Lina se réveille le matin.",3.03798229556232,1.4082373799091,"in_range",0.0573684210526316,"hard_low_coverage"
"French",3,"f22_nv",0.125,0.15,0.1,0.280898876404494,0.254237288135593,0.333333333333333,0.445,0.59,0.3,0.555,0.473650361965405,"in_range","in_range",FALSE,"QU'EST-CE QUE TU FAIS EN CLASSE?",1,2.75070642921326,"very_hard",0.05,"hard_low_coverage"
"French",3,"f280",0.27,0.2,0.34,0.323353293413174,0.222222222222222,0.441558441558442,0.835,0.9,0.77,0.165,0.612791866719442,"in_range","in_range",FALSE,"LIS LES PHRASES SUIVANTES :fruits",1,1.45992344711249,"in_range",-0.14,"treated_below_control"
"Maths",2,"m239_nv2",0.385,0.22,0.55,0.413978494623656,0.236559139784946,0.591397849462366,0.93,0.93,0.93,0.07,0.395637895201134,"in_range","in_range",FALSE,"12 × 4",1.00044243914808,0.576361357707725,"in_range",-0.33,"treated_below_control"
"Maths",3,"m275",0.28643216080402,0.222222222222222,0.35,0.367741935483871,0.265060240963855,0.486111111111111,0.778894472361809,0.838383838383838,0.72,0.221105527638191,0.543874754558064,"in_range","in_range",FALSE,"The students of the third level at the school created a garden in the shape of a",1.98784678173998,0.719681620558068,"in_range",-0.127777777777778,"treated_below_control"
"Maths",2,"m240_nv3",0.415,0.27,0.56,0.451086956521739,0.293478260869565,0.608695652173913,0.92,0.92,0.92,0.08,0.371045816766161,"in_range","in_range",FALSE,"43 x 2",0.941014719704071,0.444739780171323,"in_range",-0.29,"treated_below_control"
"Maths",4,"m294_nv3",0.495,0.43,0.56,0.50253807106599,0.434343434343434,0.571428571428572,0.985,0.99,0.98,0.015,0.409536971453354,"in_range","in_range",FALSE,"3/5 + 1/5 =",1.07566275617712,0.038566720574698,"in_range",-0.13,"treated_below_control"
"Maths",3,"m278_nv3",0.663316582914573,0.585858585858586,0.74,0.763005780346821,0.69047619047619,0.831460674157303,0.869346733668342,0.848484848484849,0.89,0.130653266331658,0.499299747184058,"in_range","in_range",FALSE,"What is the title of the story that was read by 1 student only?",1.82362962266419,-0.566442653862514,"in_range",-0.154141414141414,"treated_below_control"
"Arabic",2,"a15y3_nv3",0.865,0.9,0.83,0.873737373737374,0.909090909090909,0.838383838383838,0.99,0.99,0.99,0.01,0.381890591732935,"very_easy","in_range",FALSE,"Describe what you see in the picture: How old is the girl ?",1,-2.40710852692351,"very_easy",0.0700000000000001,"easy_high_coverage"
"Maths",2,"m221",0.895,0.9,0.89,0.904040404040404,0.909090909090909,0.898989898989899,0.99,0.99,0.99,0.01,0.299008451356324,"very_easy","in_range",FALSE,"Connect the digital clock and the analog clock with a line: (6:00)",1.17805995903379,-2.24749091567716,"very_easy",0.01,"easy_high_coverage"
"Maths",4,"m230",0.83,0.9,0.76,0.838383838383838,0.909090909090909,0.767676767676768,0.99,0.99,0.99,0.01,0.559311006290663,"very_easy","in_range",FALSE,"5 x 6 =",3.57195180999908,-1.08626871085403,"in_range",0.14,"easy_high_coverage"
"French",1,"f210",0.728205128205128,0.9,0.547368421052632,0.747368421052631,0.9,0.577777777777778,0.974358974358974,1,0.947368421052632,0.0256410256410257,0.287058037659009,"very_easy","in_range",FALSE,"JE VAIS DIRE UN MOT ET TU DOIS ME MONTRER L'IMAGE CORRESPONDANTE: Une pomme",1,-1.43506315154398,"in_range",0.352631578947368,"easy_high_coverage"
"Arabic",1,"a17y3_nv3",0.871508379888268,0.905263157894737,0.833333333333333,0.876404494382023,0.914893617021277,0.833333333333333,0.994413407821229,0.989473684210526,1,0.005586592178771,0.241507400469447,"very_easy","in_range",FALSE,"Listen to the story, and answer the question: Where does Safouane feel pain ?",1,-3.04059811324371,"very_easy",0.0719298245614035,"easy_high_coverage"
"Arabic",2,"a14y3_nv3",0.87,0.91,0.83,0.887755102040816,0.91,0.864583333333333,0.98,1,0.96,0.02,0.381097321412918,"very_easy","in_range",FALSE,"Describe what you see in the picture: What is the girl celebrating ?",1,-2.4598751573949,"very_easy",0.0800000000000001,"easy_high_coverage"
"Maths",5,"m282_nv",0.836842105263158,0.911111111111111,0.77,0.845744680851064,0.911111111111111,0.785714285714286,0.989473684210526,1,0.98,0.0105263157894737,0.444064127450752,"very_easy","in_range",FALSE,"4x9 =",1.85837044355077,-1.35040766582618,"in_range",0.141111111111111,"easy_high_coverage"
"French",6,"f247",0.835897435897436,0.91578947368421,0.76,0.84020618556701,0.91578947368421,0.767676767676768,0.994871794871795,1,0.99,0.00512820512820511,0.393466436649324,"very_easy","in_range",FALSE,"RELIE CHAQUE MOT A L'IMAGE CORRESPONDANTE: poule",1.61403784996013,-1.43999076903767,"in_range",0.15578947368421,"easy_high_coverage"
"Arabic",1,"a126y3_nv3",0.849162011173184,0.91578947368421,0.773809523809524,0.910179640718563,0.925531914893617,0.89041095890411,0.932960893854749,0.989473684210526,0.869047619047619,0.0670391061452514,0.750086241825676,"very_easy","in_range",FALSE,"Read the words",1,-2.72483819236187,"very_easy",0.141979949874687,"easy_high_coverage"
"Arabic",1,"a127y3_nv3",0.832402234636871,0.91578947368421,0.738095238095238,0.892215568862275,0.925531914893617,0.849315068493151,0.932960893854749,0.989473684210526,0.869047619047619,0.0670391061452514,0.821953933806495,"very_easy","in_range",FALSE,"Read the words",1,-2.50958742069487,"very_easy",0.177694235588972,"easy_high_coverage"
"Arabic",2,"a16y3_nv3",0.9,0.92,0.88,0.909090909090909,0.92,0.897959183673469,0.99,1,0.98,0.01,0.275244115558946,"very_easy","very_easy",FALSE,"Describe what you see in the picture: Who is the girl celebrating with ?",1,-2.81397952734947,"very_easy",0.04,"easy_high_coverage"
"French",1,"f212",0.712820512820513,0.92,0.494736842105263,0.72020725388601,0.92,0.505376344086022,0.98974358974359,1,0.978947368421053,0.0102564102564102,0.425877940664532,"very_easy","in_range",FALSE,"JE VAIS DIRE UN MOT ET TU DOIS ME MONTRER L'IMAGE CORRESPONDANTE: Un cahier",1,-1.3304459904529,"in_range",0.425263157894737,"easy_high_coverage"
"Maths",2,"m23y3_nv3",0.8,0.92,0.68,0.824742268041237,0.938775510204082,0.708333333333333,0.97,0.98,0.96,0.03,0.353571979227672,"very_easy","in_range",FALSE,"8+3 =",1.13462996524594,-1.50837384537903,"in_range",0.24,"easy_high_coverage"
"French",1,"f227",0.851282051282051,0.92,0.778947368421053,0.932584269662921,0.968421052631579,0.891566265060241,0.912820512820513,0.95,0.873684210526316,0.0871794871794872,0.470336437282276,"very_easy","in_range",FALSE,"LIS LES LETTRES SUIVANTES A VOIX HAUTE:O",1,-2.42811748299777,"very_easy",0.141052631578947,"easy_high_coverage"
"Arabic",1,"a120y3_nv3",0.877094972067039,0.926315789473684,0.821428571428571,0.877094972067039,0.926315789473684,0.821428571428572,1,1,1,0,0.651878164022573,"very_easy","in_range",FALSE,"Read the letters",1,-3.12566339356809,"very_easy",0.104887218045113,"easy_high_coverage"
"Arabic",1,"a125y3_nv3",0.888268156424581,0.926315789473684,0.845238095238095,0.935294117647059,0.936170212765957,0.93421052631579,0.949720670391061,0.989473684210526,0.904761904761905,0.0502793296089385,0.753691643304946,"very_easy","in_range",FALSE,"Read the words",1,-3.30452024558796,"very_easy",0.081077694235589,"easy_high_coverage"
"Arabic",1,"a13y3_nv3",0.910614525139665,0.936842105263158,0.880952380952381,0.926136363636364,0.956989247311828,0.891566265060241,0.983240223463687,0.978947368421053,0.988095238095238,0.0167597765363129,0.3291217921082,"very_easy","very_easy",FALSE,"Describe what you see in the picture: Where is the boy going?",1,-3.70507542974331,"very_easy",0.055889724310777,"easy_high_coverage"
"Arabic",1,"a121y3_nv3",0.899441340782123,0.936842105263158,0.857142857142857,0.930635838150289,0.946808510638298,0.911392405063291,0.966480446927374,0.989473684210526,0.94047619047619,0.0335195530726257,0.609431668647209,"very_easy","in_range",FALSE,"Read the letters",1,-3.49675582807288,"very_easy",0.0796992481203008,"easy_high_coverage"
"Maths",3,"m222",0.939698492462312,0.93939393939394,0.94,0.939698492462312,0.93939393939394,0.94,1,1,1,0,0.177368076466467,"very_easy","very_easy",FALSE,"Connect the digital clock and the analog clock with a line: (12:00)",0.960720736743578,-3.25693262218244,"very_easy",-0.000606060606060499,"easy_high_coverage"
"French",4,"f2119",0.87,0.94,0.8,0.887755102040816,0.959183673469388,0.816326530612245,0.98,0.98,0.98,0.02,0.420257643142448,"very_easy","in_range",FALSE,"RELIE CHAQUE MOT A L'IMAGE CORRESPONDANTE: école",3.57977966252653,-1.25149741225681,"in_range",0.14,"easy_high_coverage"
"Arabic",1,"a123y3_nv3",0.860335195530726,0.947368421052632,0.761904761904762,0.875,0.957446808510638,0.780487804878049,0.983240223463687,0.989473684210526,0.976190476190476,0.0167597765363129,0.555800491017039,"very_easy","in_range",FALSE,"Read the letters",1,-2.8781552644858,"very_easy",0.18546365914787,"easy_high_coverage"
"Arabic",1,"a16y3_nv3",0.88268156424581,0.947368421052632,0.80952380952381,0.897727272727273,0.947368421052632,0.839506172839506,0.983240223463687,1,0.964285714285714,0.0167597765363129,0.454411893228823,"very_easy","in_range",FALSE,"Describe what you see in the picture: Who is the girl celebrating with ?",1,-3.21355910492431,"very_easy",0.137844611528822,"easy_high_coverage"
"French",4,"f2118",0.915,0.95,0.88,0.933673469387755,0.969387755102041,0.897959183673469,0.98,0.98,0.98,0.02,0.350770547603216,"very_easy","very_easy",FALSE,"RELIE CHAQUE MOT A L'IMAGE CORRESPONDANTE: tomate",3.34462076911809,-1.54133163208893,"in_range",0.07,"easy_high_coverage"
"Maths",2,"m222",0.925,0.95,0.9,0.943877551020408,0.95959595959596,0.927835051546392,0.98,0.99,0.97,0.02,0.264129344095594,"very_easy","very_easy",FALSE,"Connect the digital clock and the analog clock with a line: (12:00)",1.01041889837509,-2.90488394293847,"very_easy",0.0499999999999999,"easy_high_coverage"
"French",5,"f2119",0.882051282051282,0.957894736842105,0.81,0.88659793814433,0.968085106382979,0.81,0.994871794871795,0.989473684210526,1,0.00512820512820511,0.391291261948676,"very_easy","in_range",FALSE,"RELIE CHAQUE MOT A L'IMAGE CORRESPONDANTE: école",1,-2.95825250290154,"very_easy",0.147894736842105,"easy_high_coverage"
"French",5,"f2118",0.917948717948718,0.957894736842105,0.88,0.927461139896373,0.978494623655914,0.88,0.98974358974359,0.978947368421053,1,0.0102564102564102,0.37442213720451,"very_easy","very_easy",FALSE,"RELIE CHAQUE MOT A L'IMAGE CORRESPONDANTE: tomate",1,-3.49075060604074,"very_easy",0.0778947368421052,"easy_high_coverage"
"Arabic",1,"a113y3_nv3",0.916201117318436,0.957894736842105,0.869047619047619,0.931818181818182,0.957894736842105,0.901234567901235,0.983240223463687,1,0.964285714285714,0.0167597765363129,0.59056151955605,"very_easy","very_easy",FALSE,"Read the letters",1,-3.81638070465932,"very_easy",0.0888471177944862,"easy_high_coverage"
"Arabic",1,"a114y3_nv3",0.927374301675978,0.957894736842105,0.892857142857143,0.959537572254335,0.968085106382979,0.949367088607595,0.966480446927374,0.989473684210526,0.94047619047619,0.0335195530726257,0.636888107012626,"very_easy","very_easy",FALSE,"Read the letters",1,-4.05632341932276,"very_easy",0.0650375939849623,"easy_high_coverage"
"Arabic",2,"a219_nv",0.915,0.96,0.87,0.919597989949749,0.96969696969697,0.87,0.995,0.99,1,0.005,0.190316062549901,"very_easy","very_easy",FALSE,"Read the letters",1,-3.02373035147347,"very_easy",0.09,"easy_high_coverage"
"Arabic",1,"a118y3_nv3",0.94413407821229,0.968421052631579,0.916666666666667,0.94413407821229,0.968421052631579,0.916666666666667,1,1,1,0,0.566422869000966,"very_easy","very_easy",FALSE,"Read the letters",1,-4.47346974903401,"very_easy",0.0517543859649123,"easy_high_coverage"
"Maths",1,"m21_nv",0.927777777777778,0.968421052631579,0.88235294117647,0.932960893854749,0.968421052631579,0.892857142857143,0.994444444444444,1,0.988235294117647,0.00555555555555554,0.512799394388212,"very_easy","very_easy",FALSE,"Read numbers : 6, 0, 3, 9, 2, 8, 1, 4, 7, 5",3.4527421960672,-1.66277197676544,"in_range",0.0860681114551084,"easy_high_coverage"
"Arabic",5,"a2137",0.958974358974359,0.968421052631579,0.95,0.979057591623037,0.989247311827957,0.969387755102041,0.97948717948718,0.978947368421053,0.98,0.0205128205128206,0.329859828236442,"very_easy","very_easy",FALSE,"Take the floor and speak freely about the end of the year party: mention the act",3.07832855589747,-2.10119522528949,"very_easy",0.018421052631579,"easy_high_coverage"
"Arabic",3,"a219_nv",0.945,0.97,0.92,0.945,0.97,0.92,1,1,1,0,0.293226907861462,"very_easy","very_easy",FALSE,"Read the letters",1.89688709677013,-2.23517380836115,"very_easy",0.0499999999999999,"easy_high_coverage"
"Arabic",1,"a115y3_nv3",0.94413407821229,0.978947368421053,0.904761904761905,0.94413407821229,0.978947368421053,0.904761904761905,1,1,1,0,0.529415933362669,"very_easy","very_easy",FALSE,"Read the letters",1,-4.47346974903401,"very_easy",0.0741854636591479,"easy_high_coverage"
"French",6,"f2118",0.958974358974359,0.978947368421053,0.94,0.958974358974359,0.978947368421053,0.94,1,1,1,0,0.245676048699096,"very_easy","very_easy",FALSE,"RELIE CHAQUE MOT A L'IMAGE CORRESPONDANTE: tomate",2.10998550964476,-2.26481631071468,"very_easy",0.0389473684210527,"easy_high_coverage"
"Arabic",1,"a117y3_nv3",0.949720670391061,0.978947368421053,0.916666666666667,0.955056179775281,0.978947368421053,0.927710843373494,0.994413407821229,1,0.988095238095238,0.005586592178771,0.488745182003181,"very_easy","very_easy",FALSE,"Read the letters",1,-4.6334019367293,"very_easy",0.062280701754386,"easy_high_coverage"
"Arabic",1,"a124y3_nv3",0.927374301675978,0.978947368421053,0.869047619047619,0.948571428571429,0.98936170212766,0.901234567901235,0.977653631284916,0.989473684210526,0.964285714285714,0.0223463687150838,0.619549353909587,"very_easy","very_easy",FALSE,"Read the letters",1,-4.05632341932276,"very_easy",0.109899749373434,"easy_high_coverage"
"Arabic",3,"a214_nv",0.975,0.98,0.97,0.979899497487437,0.98,0.97979797979798,0.995,1,0.99,0.005,0.16783878517561,"very_easy","very_easy",FALSE,"Read the letters",1.5352588760985,-3.09966646283413,"very_easy",0.01,"easy_high_coverage"
"Arabic",2,"a214_nv",0.95,0.98,0.92,0.964467005076142,0.98,0.948453608247423,0.985,1,0.97,0.015,0.259882875008801,"very_easy","very_easy",FALSE,"Read the letters",1,-3.67032533114045,"very_easy",0.0599999999999999,"easy_high_coverage"
"French",6,"f2119",0.948717948717949,0.989473684210526,0.91,0.948717948717949,0.989473684210526,0.91,1,1,1,0,0.239802871997491,"very_easy","very_easy",FALSE,"RELIE CHAQUE MOT A L'IMAGE CORRESPONDANTE: école",1.6628298448871,-2.38538578393592,"very_easy",0.0794736842105263,"easy_high_coverage"
"Arabic",1,"a119y3_nv3",0.94413407821229,0.989473684210526,0.892857142857143,0.954802259887006,0.989473684210526,0.914634146341463,0.988826815642458,1,0.976190476190476,0.0111731843575419,0.348988754477266,"very_easy","very_easy",FALSE,"Read the letters",1,-4.47346974903401,"very_easy",0.0966165413533834,"easy_high_coverage"
"Arabic",2,"a215",0.98,0.99,0.97,0.98,0.99,0.97,1,1,1,0,0.15251129890514,"very_easy","very_easy",FALSE,"Read the letters",1,-4.6976000581069,"very_easy",0.02,"easy_high_coverage"
"Arabic",3,"a217",0.975,0.99,0.96,0.979899497487437,0.99,0.96969696969697,0.995,1,0.99,0.005,0.103708944419075,"very_easy","very_easy",FALSE,"Read the letters",0.8842325274382,-4.57035006024324,"very_easy",0.03,"easy_high_coverage"
"Arabic",2,"a218",0.98,0.99,0.97,0.98989898989899,0.99,0.989795918367347,0.99,1,0.98,0.01,0.285757580895311,"very_easy","very_easy",FALSE,"Read the letters",1,-4.6976000581069,"very_easy",0.02,"easy_high_coverage"
"French",1,"f218",0.923076923076923,0.99,0.852631578947368,0.962566844919786,1,0.920454545454545,0.958974358974359,0.99,0.926315789473684,0.041025641025641,0.395726886566892,"very_easy","very_easy",FALSE,"LIS LES LETTRES SUIVANTES A VOIX HAUTE:A",1,-3.31862209833302,"very_easy",0.137368421052632,"easy_high_coverage"
