"subject","grade","item","p_all","p_treated","p_control","observed_correct_all","observed_correct_treated","observed_correct_control","response_rate_all","response_rate_treated","response_rate_control","missing_rate_all","corrected_item_total","ctt_flag_treated","ctt_flag_all","irt_constant_excluded","item_label","irt_discrimination","irt_difficulty","irt_flag","treated_minus_control","review_bucket"
"Arabic",1,"a130y3_nv3",0.770949720670391,0.831578947368421,0.702380952380952,0.836363636363636,0.868131868131868,0.797297297297297,0.921787709497207,0.957894736842105,0.880952380952381,0.0782122905027933,0.778336109763466,"in_range","in_range",FALSE,"Read the words",1,-1.83366629699128,"in_range",0.129197994987469,NA
"Arabic",1,"a131y3_nv3",0.810055865921788,0.894736842105263,0.714285714285714,0.878787878787879,0.904255319148936,0.845070422535211,0.921787709497207,0.989473684210526,0.845238095238095,0.0782122905027933,0.810260374582727,"in_range","in_range",FALSE,"Read the words",1,-2.24566830947271,"very_easy",0.180451127819549,NA
"Arabic",1,"a132y3_nv3",0.793296089385475,0.873684210526316,0.702380952380952,0.871165644171779,0.902173913043478,0.830985915492958,0.910614525139665,0.968421052631579,0.845238095238095,0.0893854748603352,0.732826400636056,"in_range","in_range",FALSE,"Read the words",1,-2.06219861581046,"very_easy",0.171303258145364,NA
"Arabic",1,"a133y3_nv3",0.715083798882682,0.8,0.619047619047619,0.771084337349398,0.808510638297872,0.722222222222222,0.927374301675978,0.989473684210526,0.857142857142857,0.0726256983240223,0.759728228651172,"in_range","in_range",FALSE,"Read the words",1,-1.32503765177522,"in_range",0.180952380952381,NA
"Arabic",1,"a134y3_nv3",0.776536312849162,0.863157894736842,0.678571428571429,0.852760736196319,0.881720430107527,0.814285714285714,0.910614525139665,0.978947368421053,0.833333333333333,0.0893854748603352,0.797963619001526,"in_range","in_range",FALSE,"Read the words",1,-1.88923181208863,"in_range",0.184586466165414,NA
"Arabic",1,"a135y3_nv3",0.720670391061452,0.842105263157895,0.583333333333333,0.796296296296296,0.869565217391304,0.7,0.905027932960894,0.968421052631579,0.833333333333333,0.0949720670391061,0.822680755134946,"in_range","in_range",FALSE,"Read the words",1,-1.37256326314561,"in_range",0.258771929824561,NA
"Arabic",1,"a136y3_nv3",0.770949720670391,0.831578947368421,0.702380952380952,0.846625766871166,0.840425531914894,0.855072463768116,0.910614525139665,0.989473684210526,0.821428571428571,0.0893854748603352,0.811354589595581,"in_range","in_range",FALSE,"Read the words",1,-1.83366629699128,"in_range",0.129197994987469,NA
"Arabic",1,"a137y3_nv3",0.70391061452514,0.778947368421053,0.619047619047619,0.768292682926829,0.787234042553192,0.742857142857143,0.916201117318436,0.989473684210526,0.833333333333333,0.0837988826815642,0.748290920981136,"in_range","in_range",FALSE,"Read the words",1,-1.23186527804321,"in_range",0.159899749373434,NA
"Arabic",1,"a138y3_nv3",0.782122905027933,0.873684210526316,0.678571428571429,0.864197530864198,0.89247311827957,0.826086956521739,0.905027932960894,0.978947368421053,0.821428571428571,0.0949720670391061,0.786818826258255,"in_range","in_range",FALSE,"Read the words",1,-1.94581029572145,"in_range",0.195112781954887,NA
"Arabic",1,"a139y3_nv3",0.692737430167598,0.810526315789474,0.55952380952381,0.760736196319018,0.819148936170213,0.681159420289855,0.910614525139665,0.989473684210526,0.821428571428571,0.0893854748603352,0.771843477270257,"in_range","in_range",FALSE,"Read the words",1,-1.14103566564481,"in_range",0.251002506265664,NA
"Arabic",1,"a13y3_nv3",0.910614525139665,0.936842105263158,0.880952380952381,0.926136363636364,0.956989247311828,0.891566265060241,0.983240223463687,0.978947368421053,0.988095238095238,0.0167597765363129,0.3291217921082,"very_easy","very_easy",FALSE,"Describe what you see in the picture: Where is the boy going?",1,-3.70507542974331,"very_easy",0.055889724310777,"easy_high_coverage"
"Arabic",1,"a140y3_nv3",0.737430167597765,0.810526315789474,0.654761904761905,0.814814814814815,0.819148936170213,0.808823529411765,0.905027932960894,0.989473684210526,0.80952380952381,0.0949720670391061,0.752774023807268,"in_range","in_range",FALSE,"Read the words",1,-1.51921804755202,"in_range",0.155764411027569,NA
"Arabic",1,"a141y3_nv3",0.709497206703911,0.789473684210526,0.619047619047619,0.774390243902439,0.806451612903226,0.732394366197183,0.916201117318436,0.978947368421053,0.845238095238095,0.0837988826815642,0.763086812494784,"in_range","in_range",FALSE,"Read the words",1,-1.27814671370341,"in_range",0.170426065162907,NA
"Arabic",1,"a142y3_nv3",0.737430167597765,0.852631578947368,0.607142857142857,0.814814814814815,0.870967741935484,0.739130434782609,0.905027932960894,0.978947368421053,0.821428571428571,0.0949720670391061,0.752774023807268,"in_range","in_range",FALSE,"Read the words",1,-1.51921804755202,"in_range",0.245488721804511,NA
"Arabic",1,"a143y3_nv3",0.748603351955307,0.821052631578947,0.666666666666667,0.82716049382716,0.838709677419355,0.811594202898551,0.905027932960894,0.978947368421053,0.821428571428571,0.0949720670391061,0.767765958443927,"in_range","in_range",FALSE,"Read the words",1,-1.62067991018511,"in_range",0.154385964912281,NA
"Arabic",1,"a144y3_nv3",0.759776536312849,0.863157894736842,0.642857142857143,0.834355828220859,0.872340425531915,0.782608695652174,0.910614525139665,0.989473684210526,0.821428571428571,0.0893854748603352,0.788275318832165,"in_range","in_range",FALSE,"Read the words",1,-1.72539851298419,"in_range",0.220300751879699,NA
"Arabic",1,"a14y3_nv3",0.620111731843575,0.6,0.642857142857143,0.660714285714286,0.647727272727273,0.675,0.93854748603352,0.926315789473684,0.952380952380952,0.0614525139664804,0.30569195812869,"in_range","in_range",FALSE,"Describe what you see in the picture: What is the girl celebrating ?",1,-0.596515626953162,"in_range",-0.0428571428571429,NA
"Arabic",1,"a15y3_nv3",0.687150837988827,0.8,0.55952380952381,0.706896551724138,0.808510638297872,0.5875,0.972067039106145,0.989473684210526,0.952380952380952,0.0279329608938548,0.363274121045,"in_range","in_range",FALSE,"Describe what you see in the picture: How old is the girl ?",1,-1.09644237397159,"in_range",0.24047619047619,NA
"Arabic",1,"a16y3_nv3",0.88268156424581,0.947368421052632,0.80952380952381,0.897727272727273,0.947368421052632,0.839506172839506,0.983240223463687,1,0.964285714285714,0.0167597765363129,0.454411893228823,"very_easy","in_range",FALSE,"Describe what you see in the picture: Who is the girl celebrating with ?",1,-3.21355910492431,"very_easy",0.137844611528822,"easy_high_coverage"
"Arabic",1,"a17y3_nv3",0.871508379888268,0.905263157894737,0.833333333333333,0.876404494382023,0.914893617021277,0.833333333333333,0.994413407821229,0.989473684210526,1,0.005586592178771,0.241507400469447,"very_easy","in_range",FALSE,"Listen to the story, and answer the question: Where does Safouane feel pain ?",1,-3.04059811324371,"very_easy",0.0719298245614035,"easy_high_coverage"
"Arabic",1,"a18y3_nv3",0.815642458100559,0.842105263157895,0.785714285714286,0.824858757062147,0.860215053763441,0.785714285714286,0.988826815642458,0.978947368421053,1,0.0111731843575419,0.316706599776875,"in_range","in_range",FALSE,"Listen to the story, and answer the question: Why did Safouane's teeth get full",1,-2.30943776780012,"very_easy",0.056390977443609,NA
"Arabic",1,"a19y3_nv3",0.581005586592179,0.589473684210526,0.571428571428571,0.581005586592179,0.589473684210526,0.571428571428571,1,1,1,0,0.31495938931966,"in_range","in_range",FALSE,"Put the pictures in the right order. (A Boy visiting the dentist)",1,-0.32785452154367,"in_range",0.0180451127819549,NA
"Arabic",1,"a245y3_nv3",0.614525139664804,0.736842105263158,0.476190476190476,0.679012345679012,0.760869565217391,0.571428571428572,0.905027932960894,0.968421052631579,0.833333333333333,0.0949720670391061,0.701004174539737,"in_range","in_range",FALSE,"Read the text",1,-0.557282845478854,"in_range",0.260651629072682,NA
"Arabic",1,"a246y3_nv3",0.731843575418994,0.821052631578947,0.630952380952381,0.784431137724551,0.847826086956522,0.706666666666667,0.932960893854749,0.968421052631579,0.892857142857143,0.0670391061452514,0.759780203318588,"in_range","in_range",FALSE,"write with the diacritical marks (vowel signs): he embarked",1,-1.46962516909694,"in_range",0.190100250626566,NA
"Arabic",1,"a247y3_nv3",0.525139664804469,0.68421052631579,0.345238095238095,0.573170731707317,0.730337078651685,0.386666666666667,0.916201117318436,0.936842105263158,0.892857142857143,0.0837988826815642,0.575998168791269,"in_range","in_range",FALSE,"write with the diacritical marks (vowel signs): a cup",1,0.0370110173837182,"in_range",0.338972431077694,NA
"Arabic",1,"a248y3_nv3",0.424581005586592,0.547368421052632,0.285714285714286,0.466257668711656,0.584269662921348,0.324324324324324,0.910614525139665,0.936842105263158,0.880952380952381,0.0893854748603352,0.56706744927264,"in_range","in_range",FALSE,"write with the diacritical marks (vowel signs): Salim",1,0.666764616311241,"in_range",0.261654135338346,NA
"Arabic",1,"a249y3_nv3",0.547486033519553,0.652631578947368,0.428571428571429,0.597560975609756,0.688888888888889,0.486486486486487,0.916201117318436,0.947368421052632,0.880952380952381,0.0837988826815642,0.65215127803181,"in_range","in_range",FALSE,"write with the diacritical marks (vowel signs): a flag",1,-0.106821087044638,"in_range",0.22406015037594,NA
"Arabic",1,"a250y3_nv3",0.592178770949721,0.747368421052632,0.416666666666667,0.654320987654321,0.797752808988764,0.479452054794521,0.905027932960894,0.936842105263158,0.869047619047619,0.0949720670391061,0.616479568227415,"in_range","in_range",FALSE,"write with the diacritical marks (vowel signs): a win",1,-0.403276242155805,"in_range",0.330701754385965,NA
"Arabic",1,"a251y3_nv3",0.581005586592179,0.71578947368421,0.428571428571429,0.662420382165605,0.764044943820225,0.529411764705882,0.877094972067039,0.936842105263158,0.80952380952381,0.122905027932961,0.648281721159103,"in_range","in_range",FALSE,"Describe what you see on the pictures (A girl drinking milk)",1,-0.32785452154367,"in_range",0.287218045112782,NA
"Arabic",1,"a522y3_nv3",0.575418994413408,0.736842105263158,0.392857142857143,0.66025641025641,0.786516853932584,0.492537313432836,0.871508379888268,0.936842105263158,0.797619047619048,0.128491620111732,0.665672018155677,"in_range","in_range",FALSE,"Describe what you see on the pictures (A boy painting)",1,-0.290497981268812,"in_range",0.343984962406015,NA
"Arabic",2,"a14y3_nv3",0.87,0.91,0.83,0.887755102040816,0.91,0.864583333333333,0.98,1,0.96,0.02,0.381097321412918,"very_easy","in_range",FALSE,"Describe what you see in the picture: What is the girl celebrating ?",1,-2.4598751573949,"very_easy",0.0800000000000001,"easy_high_coverage"
"Arabic",2,"a15y3_nv3",0.865,0.9,0.83,0.873737373737374,0.909090909090909,0.838383838383838,0.99,0.99,0.99,0.01,0.381890591732935,"very_easy","in_range",FALSE,"Describe what you see in the picture: How old is the girl ?",1,-2.40710852692351,"very_easy",0.0700000000000001,"easy_high_coverage"
"Arabic",2,"a16y3_nv3",0.9,0.92,0.88,0.909090909090909,0.92,0.897959183673469,0.99,1,0.98,0.01,0.275244115558946,"very_easy","very_easy",FALSE,"Describe what you see in the picture: Who is the girl celebrating with ?",1,-2.81397952734947,"very_easy",0.04,"easy_high_coverage"
"Arabic",2,"a214_nv",0.95,0.98,0.92,0.964467005076142,0.98,0.948453608247423,0.985,1,0.97,0.015,0.259882875008801,"very_easy","very_easy",FALSE,"Read the letters",1,-3.67032533114045,"very_easy",0.0599999999999999,"easy_high_coverage"
"Arabic",2,"a215",0.98,0.99,0.97,0.98,0.99,0.97,1,1,1,0,0.15251129890514,"very_easy","very_easy",FALSE,"Read the letters",1,-4.6976000581069,"very_easy",0.02,"easy_high_coverage"
"Arabic",2,"a217",0.985,1,0.97,0.994949494949495,1,0.989795918367347,0.99,1,0.98,0.01,0.177719438468647,"very_easy","very_easy",FALSE,"Read the letters",1,-5.00566124547638,"very_easy",0.03,"easy_high_coverage"
"Arabic",2,"a218",0.98,0.99,0.97,0.98989898989899,0.99,0.989795918367347,0.99,1,0.98,0.01,0.285757580895311,"very_easy","very_easy",FALSE,"Read the letters",1,-4.6976000581069,"very_easy",0.02,"easy_high_coverage"
"Arabic",2,"a219_nv",0.915,0.96,0.87,0.919597989949749,0.96969696969697,0.87,0.995,0.99,1,0.005,0.190316062549901,"very_easy","very_easy",FALSE,"Read the letters",1,-3.02373035147347,"very_easy",0.09,"easy_high_coverage"
"Arabic",2,"a236_nv",0.74,0.77,0.71,0.787234042553192,0.819148936170213,0.75531914893617,0.94,0.94,0.94,0.06,0.566205499415276,"in_range","in_range",FALSE,"Producing narrative sentences and connecting them based on comments on pictures.",1,-1.38571671151937,"in_range",0.06,NA
"Arabic",2,"a237_nv",0.62,0.69,0.55,0.685082872928177,0.766666666666667,0.604395604395604,0.905,0.9,0.91,0.095,0.539022383403693,"in_range","in_range",FALSE,"Producing narrative sentences and connecting them based on comments on pictures.",1,-0.649773980517635,"in_range",0.14,NA
"Arabic",2,"a238",0.615,0.67,0.56,0.679558011049724,0.744444444444444,0.615384615384615,0.905,0.9,0.91,0.095,0.529787005498364,"in_range","in_range",FALSE,"Producing narrative sentences based on comments on pictures. (Salma chose a yell",1,-0.621393008425517,"in_range",0.11,NA
"Arabic",2,"a239",0.58,0.6,0.56,0.659090909090909,0.681818181818182,0.636363636363636,0.88,0.88,0.88,0.12,0.514083517159279,"in_range","in_range",FALSE,"Producing narrative sentences based on comments on pictures. (In the end, Salma'",1,-0.425739362450484,"in_range",0.0399999999999999,NA
"Arabic",2,"a251",0.39,0.53,0.25,0.404145077720207,0.540816326530612,0.263157894736842,0.965,0.98,0.95,0.035,0.413910276222578,"in_range","in_range",FALSE,"Reading comprehension text .Put a mark (X) in front of the correct answer that e",1,0.608607491789198,"in_range",0.28,NA
"Arabic",2,"a252_nv3",0.465,0.54,0.39,0.486910994764398,0.5625,0.410526315789474,0.955,0.96,0.95,0.045,0.294069136089122,"in_range","in_range",FALSE,"Reading comprehension text. Put a mark (X) in front of the statement that explai",1,0.19795672694031,"in_range",0.15,NA
"Arabic",2,"a253",0.62,0.61,0.63,0.645833333333333,0.622448979591837,0.670212765957447,0.96,0.98,0.94,0.04,0.276870637639092,"in_range","in_range",FALSE,"Reading comprehension text .Put a mark (X) under the diagram (which picture illu",1,-0.649773980517636,"in_range",-0.02,NA
"Arabic",2,"a254_nv3",0.69,0.73,0.65,0.715025906735751,0.752577319587629,0.677083333333333,0.965,0.97,0.96,0.035,0.469150841841109,"in_range","in_range",FALSE,"Reading comprehension text .Put a mark (x) in front of the correct statement (Ho",1,-1.06333755914333,"in_range",0.08,NA
"Arabic",2,"a255",0.365,0.39,0.34,0.378238341968912,0.402061855670103,0.354166666666667,0.965,0.97,0.96,0.035,0.158872095719219,"in_range","in_range",FALSE,"Reading comprehension text .Put a mark (x) in front of the correct statement (Wh",1,0.749671670293541,"in_range",0.05,NA
"Arabic",2,"a256",0.425,0.44,0.41,0.447368421052632,0.468085106382979,0.427083333333333,0.95,0.94,0.96,0.05,0.249461383061403,"in_range","in_range",FALSE,"Reading comprehension text .Put a mark (x) in front of the correct statement (Th",1,0.415232913752211,"in_range",0.03,NA
"Arabic",2,"a257",0.345,0.41,0.28,0.363157894736842,0.422680412371134,0.301075268817204,0.95,0.97,0.93,0.05,0.264287514058778,"in_range","in_range",FALSE,"Reading comprehension text .Put a mark(x) in front of the correct statement (Why",1,0.864881643889894,"in_range",0.13,NA
"Arabic",2,"a258_nv",0.305,0.33,0.28,0.311224489795918,0.333333333333333,0.288659793814433,0.98,0.99,0.97,0.02,0.211958928598776,"in_range","in_range",FALSE,"Arrange the events (images) from 1 to 4 according to their sequence in the story",1,1.10361270894939,"in_range",0.05,NA
"Arabic",2,"a261_nv",0.365,0.53,0.2,0.384210526315789,0.552083333333333,0.212765957446809,0.95,0.96,0.94,0.05,0.495594207637905,"in_range","in_range",FALSE,"Composing simple sentences based on untidy words: Where do you practice your fav",1,0.749671670293542,"in_range",0.33,NA
"Arabic",2,"a262_nv3",0.575,0.54,0.61,0.625,0.580645161290323,0.67032967032967,0.92,0.93,0.91,0.08,0.666334816110399,"in_range","in_range",FALSE,"Bridging the events of the story, based on sequential images. (Salma went to the",1,-0.398153430512538,"in_range",-0.07,NA
"Arabic",2,"a263_nv3",0.48,0.49,0.47,0.558139534883721,0.569767441860465,0.546511627906977,0.86,0.86,0.86,0.14,0.64929613722351,"in_range","in_range",FALSE,"Bridging the events of the story, based on sequential images. (when they arrived",1,0.117020089016336,"in_range",0.02,NA
"Arabic",2,"a264_nv3",0.44,0.49,0.39,0.530120481927711,0.590361445783132,0.469879518072289,0.83,0.83,0.83,0.17,0.647896775023148,"in_range","in_range",FALSE,"Bridging the events of the story, based on sequential images. (and they had icec",1,0.333414105526532,"in_range",0.1,NA
"Arabic",2,"a265_nv3",0.4,0.47,0.33,0.48780487804878,0.580246913580247,0.397590361445783,0.82,0.81,0.83,0.18,0.570574551478672,"in_range","in_range",FALSE,"Bridging the events of the story, based on sequential images. (by sunset, Salma",1,0.552934911070669,"in_range",0.14,NA
"Arabic",2,"a321y3_nv3",0.845,0.89,0.8,0.853535353535354,0.898989898989899,0.808080808080808,0.99,0.99,0.99,0.01,0.444728404569917,"in_range","in_range",FALSE,"write this word (dictation word) with the diacritical marks (vowel signs) (he em",1,-2.20939705502648,"very_easy",0.09,NA
"Arabic",2,"a322y3_nv3",0.595,0.58,0.61,0.601010101010101,0.585858585858586,0.616161616161616,0.99,0.99,0.99,0.01,0.531521153966654,"in_range","in_range",FALSE,"write this word (dictation word) with the diacritical marks (vowel signs) (Salim",1,-0.509001331578501,"in_range",-0.03,NA
"Arabic",2,"a323y3_nv3",0.725,0.77,0.68,0.736040609137056,0.777777777777778,0.693877551020408,0.985,0.99,0.98,0.015,0.470014739721012,"in_range","in_range",FALSE,"write this word (dictation word) with the diacritical marks (vowel signs) (a win",1,-1.28587407294645,"in_range",0.09,NA
"Arabic",2,"a324y3_nv3",0.49,0.58,0.4,0.505154639175258,0.58,0.425531914893617,0.97,1,0.94,0.03,0.45642529066642,"in_range","in_range",FALSE,"Composing simple sentences based on untidy words: The birds fly above the tree",1,0.0631272537888931,"in_range",0.18,NA
"Arabic",2,"a330y3_nv3",0.265,0.31,0.22,0.348684210526316,0.397435897435897,0.297297297297297,0.76,0.78,0.74,0.24,0.428629429945556,"in_range","in_range",FALSE,"Use of logical connectors",1,1.35743254602046,"in_range",0.09,NA
"Arabic",2,"a331y3_nv3",0.525,0.56,0.49,0.6,0.64367816091954,0.556818181818182,0.875,0.87,0.88,0.125,0.588770427237603,"in_range","in_range",FALSE,"Clarity of the handwriting",1,-0.12564957286733,"in_range",0.0700000000000001,NA
"Arabic",2,"a332y3_nv3",0.33,0.35,0.31,0.38150289017341,0.402298850574713,0.36046511627907,0.865,0.87,0.86,0.135,0.592059307344971,"in_range","in_range",FALSE,"Use of keywords",1,0.952963470681412,"in_range",0.04,NA
"Arabic",3,"a2100",0.295,0.27,0.32,0.388157894736842,0.341772151898734,0.438356164383562,0.76,0.79,0.73,0.24,0.466034259280681,"in_range","in_range",FALSE,"Complete the story: Imagine the rest of the story based on this beginning (Do no",1.6009145603383,0.798014678619533,"in_range",-0.05,NA
"Arabic",3,"a2101",0.46,0.44,0.48,0.613333333333333,0.571428571428571,0.657534246575342,0.75,0.77,0.73,0.25,0.615078180900407,"in_range","in_range",FALSE,"Complete the story: readable writing",2.42015623460821,0.147406958885183,"in_range",-0.04,NA
"Arabic",3,"a2102",0.245,0.25,0.24,0.360294117647059,0.347222222222222,0.375,0.68,0.72,0.64,0.32,0.53071969320825,"in_range","in_range",FALSE,"Complete the story: writing at least 4 lines",2.33777841926235,0.871454908840789,"in_range",0.01,NA
"Arabic",3,"a214_nv",0.975,0.98,0.97,0.979899497487437,0.98,0.97979797979798,0.995,1,0.99,0.005,0.16783878517561,"very_easy","very_easy",FALSE,"Read the letters",1.5352588760985,-3.09966646283413,"very_easy",0.01,"easy_high_coverage"
"Arabic",3,"a215",0.99,1,0.98,0.99,1,0.98,1,1,1,0,0.169417855445184,"very_easy","very_easy",FALSE,"Read the letters",4.05487776338805,-2.6630001882598,"very_easy",0.02,"easy_high_coverage"
"Arabic",3,"a217",0.975,0.99,0.96,0.979899497487437,0.99,0.96969696969697,0.995,1,0.99,0.005,0.103708944419075,"very_easy","very_easy",FALSE,"Read the letters",0.8842325274382,-4.57035006024324,"very_easy",0.03,"easy_high_coverage"
"Arabic",3,"a218",0.97,1,0.94,0.974874371859296,1,0.94949494949495,0.995,1,0.99,0.005,0.247774437305961,"very_easy","very_easy",FALSE,"Read the letters",2.0346654498268,-2.58015424441323,"very_easy",0.06,"easy_high_coverage"
"Arabic",3,"a219_nv",0.945,0.97,0.92,0.945,0.97,0.92,1,1,1,0,0.293226907861462,"very_easy","very_easy",FALSE,"Read the letters",1.89688709677013,-2.23517380836115,"very_easy",0.0499999999999999,"easy_high_coverage"
